# x,y,na
5.639999999999999858e+01 5.720000000000000284e+01 5.000000000000000000e+00
5.679999999999999716e+01 5.720000000000000284e+01 5.000000000000000000e+00
5.720000000000000284e+01 5.739999999999999858e+01 5.000000000000000000e+00
5.720000000000000284e+01 5.779999999999999716e+01 5.000000000000000000e+00
5.739999999999999858e+01 5.820000000000000284e+01 5.000000000000000000e+00
5.779999999999999716e+01 5.820000000000000284e+01 5.000000000000000000e+00
5.820000000000000284e+01 5.839999999999999858e+01 5.000000000000000000e+00
5.820000000000000284e+01 5.879999999999999716e+01 5.000000000000000000e+00
5.839999999999999858e+01 5.920000000000000284e+01 5.000000000000000000e+00
5.879999999999999716e+01 5.920000000000000284e+01 5.000000000000000000e+00
5.920000000000000284e+01 5.939999999999999858e+01 5.000000000000000000e+00
5.920000000000000284e+01 5.979999999999999716e+01 5.000000000000000000e+00
5.939999999999999858e+01 6.020000000000000284e+01 5.000000000000000000e+00
5.979999999999999716e+01 6.020000000000000284e+01 5.000000000000000000e+00
6.020000000000000284e+01 6.039999999999999858e+01 5.000000000000000000e+00
6.020000000000000284e+01 6.079999999999999716e+01 5.000000000000000000e+00
6.039999999999999858e+01 6.120000000000000284e+01 5.000000000000000000e+00
6.079999999999999716e+01 6.120000000000000284e+01 5.000000000000000000e+00
6.120000000000000284e+01 6.139999999999999858e+01 5.000000000000000000e+00
6.120000000000000284e+01 6.179999999999999716e+01 5.000000000000000000e+00
6.139999999999999858e+01 6.220000000000000284e+01 5.000000000000000000e+00
6.179999999999999716e+01 6.220000000000000284e+01 5.000000000000000000e+00
6.220000000000000284e+01 6.239999999999999858e+01 5.000000000000000000e+00
6.220000000000000284e+01 6.279999999999999716e+01 5.000000000000000000e+00
6.239999999999999858e+01 6.320000000000000284e+01 5.000000000000000000e+00
6.279999999999999716e+01 6.320000000000000284e+01 5.000000000000000000e+00
6.320000000000000284e+01 6.339999999999999858e+01 5.000000000000000000e+00
6.320000000000000284e+01 6.379999999999999716e+01 5.000000000000000000e+00
6.339999999999999858e+01 6.420000000000000284e+01 5.000000000000000000e+00
6.379999999999999716e+01 6.420000000000000284e+01 5.000000000000000000e+00
6.420000000000000284e+01 6.440000000000000568e+01 5.000000000000000000e+00
6.420000000000000284e+01 6.479999999999999716e+01 5.000000000000000000e+00
6.440000000000000568e+01 6.520000000000000284e+01 5.000000000000000000e+00
6.479999999999999716e+01 6.520000000000000284e+01 5.000000000000000000e+00
6.520000000000000284e+01 6.540000000000000568e+01 5.000000000000000000e+00
6.520000000000000284e+01 6.579999999999999716e+01 5.000000000000000000e+00
6.540000000000000568e+01 6.620000000000000284e+01 5.000000000000000000e+00
6.579999999999999716e+01 6.620000000000000284e+01 5.000000000000000000e+00
6.620000000000000284e+01 6.640000000000000568e+01 5.000000000000000000e+00
6.620000000000000284e+01 6.679999999999999716e+01 5.000000000000000000e+00
6.640000000000000568e+01 6.720000000000000284e+01 5.000000000000000000e+00
6.679999999999999716e+01 6.720000000000000284e+01 5.000000000000000000e+00
6.720000000000000284e+01 6.740000000000000568e+01 5.000000000000000000e+00
6.720000000000000284e+01 6.779999999999999716e+01 5.000000000000000000e+00
6.740000000000000568e+01 6.820000000000000284e+01 5.000000000000000000e+00
6.779999999999999716e+01 6.820000000000000284e+01 5.000000000000000000e+00
6.820000000000000284e+01 6.840000000000000568e+01 5.000000000000000000e+00
6.820000000000000284e+01 6.879999999999999716e+01 5.000000000000000000e+00
6.840000000000000568e+01 6.920000000000000284e+01 5.000000000000000000e+00
6.879999999999999716e+01 6.920000000000000284e+01 5.000000000000000000e+00
6.920000000000000284e+01 6.940000000000000568e+01 5.000000000000000000e+00
6.920000000000000284e+01 6.979999999999999716e+01 5.000000000000000000e+00
6.940000000000000568e+01 7.020000000000000284e+01 5.000000000000000000e+00
6.979999999999999716e+01 7.020000000000000284e+01 5.000000000000000000e+00
7.020000000000000284e+01 7.040000000000000568e+01 5.000000000000000000e+00
7.020000000000000284e+01 7.079999999999999716e+01 5.000000000000000000e+00
7.040000000000000568e+01 7.120000000000000284e+01 5.000000000000000000e+00
7.079999999999999716e+01 7.120000000000000284e+01 5.000000000000000000e+00
7.120000000000000284e+01 7.140000000000000568e+01 5.000000000000000000e+00
7.120000000000000284e+01 7.179999999999999716e+01 5.000000000000000000e+00
7.140000000000000568e+01 7.220000000000000284e+01 5.000000000000000000e+00
7.179999999999999716e+01 7.220000000000000284e+01 5.000000000000000000e+00
7.220000000000000284e+01 7.240000000000000568e+01 5.000000000000000000e+00
7.220000000000000284e+01 7.279999999999999716e+01 5.000000000000000000e+00
7.240000000000000568e+01 7.320000000000000284e+01 5.000000000000000000e+00
7.279999999999999716e+01 7.320000000000000284e+01 5.000000000000000000e+00
7.320000000000000284e+01 7.340000000000000568e+01 5.000000000000000000e+00
7.320000000000000284e+01 7.379999999999999716e+01 5.000000000000000000e+00
7.340000000000000568e+01 7.420000000000000284e+01 5.000000000000000000e+00
7.379999999999999716e+01 7.420000000000000284e+01 5.000000000000000000e+00
7.420000000000000284e+01 7.440000000000000568e+01 5.000000000000000000e+00
7.420000000000000284e+01 7.479999999999999716e+01 5.000000000000000000e+00
7.440000000000000568e+01 7.520000000000000284e+01 5.000000000000000000e+00
7.479999999999999716e+01 7.520000000000000284e+01 5.000000000000000000e+00
7.520000000000000284e+01 7.540000000000000568e+01 5.000000000000000000e+00
